run number	sum (time * BBCC rate)
23065011	907.554
23065012	907.994
23065013	908.105
23065014	908.105
23065015	908.138
23065016	908.769
23065017	909.358
23065018	909.949
23065019	910.515
23065020	911.175
23065021	911.805
23065022	912.48
23065023	913.065
23065024	913.839
23065025	914.455
23065026	914.473
23065027	915.075
23065028	915.63
23065030	916.097
23065031	916.539
23065032	916.658
23065033	916.875
23065034	917.28
23065035	917.28
23065036	917.28
23065037	917.28
23065038	917.28
23065039	917.28
23065040	917.28
23065041	917.339
23065046	918.126
23065048	918.253
23065049	918.799
23065050	919.364
23065051	919.437
23065052	919.749
23065053	920.373
23065056	921.078
23065057	921.659
23065058	922.318
23065060	923.184
23065061	923.465
23065063	924.047
23065064	924.339
23065066	924.508
23065068	925.126
23065072	925.787
23065073	925.858
23066001	925.858
23066004	925.912
23066005	926.161
23066007	926.777
23066008	926.814
23066009	927.009
23066010	927.587
23066012	928.278
23066013	928.346
23066017	929.013
23066018	929.642
23066021	930.289
23066022	930.377
23066023	930.918
23066025	930.952
23066026	931.467
23066027	931.504
23066028	931.707
23066029	932.072
23066030	932.072
23066031	932.1
23066032	932.143
23066033	932.819
23066034	933.323
23066035	933.922
23066036	934.061
23066037	934.66
23066039	935.417
23066040	936.031
23066041	936.65
23066043	936.725
23066044	936.753
23066045	937.143
23066046	937.59
23066047	938.123
23066051	938.847
23066052	938.904
23066053	939.524
23066054	940.095
23066055	940.673
23066056	941.109
23066057	941.206
23066058	941.357
23066059	941.357
23066060	941.357
23066061	941.357
23066062	941.357
23066063	941.357
23066064	941.357
23066068	941.418
23066069	942.02
23066072	942.669
23066073	942.797
23066074	943.22
23066075	943.362
23066076	943.726
23066077	944.337
23066078	944.941
23066079	945.53
23066080	946.025
23066081	946.537
23066082	947.088
23066083	947.676
23067001	948.281
23067002	948.857
23067003	949.422
23067004	949.975
23067005	950.451
23067006	950.977
23067007	951.504
23067008	952.023
23067010	952.567
23067011	952.583
23067012	952.599
23067013	953.181
23067014	953.637
23067015	953.736
23067016	953.766
23067017	954.411
23067018	954.974
23067019	955.543
23067020	956.152
23067021	956.751
23067022	957.179
23067023	957.289
23067024	957.849
23067025	958.186
23067026	958.742
23067027	959.052
23067028	959.31
23067029	959.867
23067030	960.451
23067031	960.997
23067032	961.567
23067033	962.142
23067034	962.439
23067035	962.957
23067036	963.527
23067038	963.983
23067039	964.489
23067040	964.989
23067043	965.372
23067044	965.481
23067045	965.481
23067046	965.481
23067047	965.481
23067048	965.481
23067049	965.481
23067050	965.481
23068001	965.481
23068002	965.5
23068003	965.631
23068004	965.7
23068005	966.312
23068006	966.846
23068007	967.483
23068008	968.043
23068009	968.647
23068010	969.142
23068011	969.142
23068013	969.189
23068014	969.427
23068015	970.102
23068016	970.675
23068017	971.412
23068021	971.831
23068022	972.128
23068023	972.26
23068024	972.626
23068026	972.838
23068027	972.976
23068028	973.564
23068029	973.972
23068030	974.191
23068031	974.235
23068032	974.296
23068033	974.574
23068034	975.149
23068036	975.785
23068037	976.337
23068038	976.688
23068039	977.215
23068040	977.378
23068041	977.489
23068042	977.489
23068043	977.489
23068044	977.489
23068045	977.489
23068046	977.489
23068047	977.489
23068049	977.597
23068050	978.234
23068051	978.849
23068052	979.458
23068057	980.268
23068058	980.894
23068059	981.367
23068060	981.5
23068061	982.099
23068062	982.745
23069003	983.456
23069007	984.144
23069008	984.724
23069009	985.283
23069010	985.832
23069011	986.206
23069012	986.568
23069013	986.626
23069014	986.626
23069015	986.651
23069016	987.316
23069017	987.949
23069018	988.027
23069019	988.595
23069020	988.96
23069021	989.166
23069022	989.824
23069023	994.287
23069024	994.287
23069025	994.287
23069026	994.346
23069027	994.387
23069028	994.889
23069029	995.2
23069030	995.467
23069031	995.627
23069032	995.831
23069033	996.393
23069034	996.689
23069035	997.307
23069036	997.9
23069042	998.697
23069047	999.479
23069050	999.778
23069054	1000.14
23069057	1000.26
23069058	1000.63
23069059	1001.2
23069060	1001.65
23069061	1001.65
23069062	1001.65
23069063	1001.65
23069064	1001.65
23070001	1001.65
23070002	1001.65
23070003	1001.65
23070004	1001.65
23070005	1001.65
23070006	1001.65
23070007	1001.65
23070008	1001.65
23070009	1001.67
23070010	1002.45
23070011	1003.1
23070012	1003.71
23070013	1004.26
23070014	1004.91
23070015	1005.54
23070016	1006.22
23070017	1006.85
23070018	1007.2
23070019	1007.74
23070020	1007.83
23070021	1008
23070023	1008.52
23070024	1009.09
23070025	1009.63
23070026	1010.1
23070027	1010.6
23070028	1011.03
23070029	1011.15
23070030	1011.15
23070032	1011.15
23070033	1011.15
23070034	1011.15
23070036	1011.15
23070037	1011.15
23070038	1011.15
23070039	1011.15
23070040	1011.15
23070041	1011.15
23070042	1011.2
23070043	1011.41
23070044	1011.49
23070045	1011.62
23070046	1012.02
23070047	1012.66
23070048	1012.86
23070049	1013.46
23070050	1013.7
23070051	1014.36
23070052	1014.41
23070054	1015.04
23070055	1015.19
23070056	1015.79
23070057	1016.26
23070058	1016.83
23070059	1017.05
23070060	1017.66
23070061	1018.24
23070062	1018.82
23071001	1019.4
23071002	1019.78
23071003	1020.23
23071004	1020.29
23071005	1020.29
23071006	1020.29
23071007	1020.32
23071008	1020.98
23071009	1021.61
23071010	1021.87
23071011	1022.47
23071012	1022.86
23071013	1023.51
23071014	1024.16
23071015	1024.48
23071016	1025.11
23071017	1025.92
23071018	1026.47
23071019	1027.2
23071020	1027.77
23071021	1028.39
23071023	1029.01
23071024	1029.47
23071026	1029.9
23071027	1029.9
23071028	1029.9
23071029	1029.9
23071030	1029.9
23071031	1029.9
23071033	1030
23071034	1030.61
23071035	1031.23
23071036	1031.79
23071037	1032.48
23071038	1032.67
23071039	1033.3
23071040	1033.41
23071041	1033.99
23071042	1034.32
23071043	1034.9
23071044	1035.58
23071045	1035.76
23071046	1035.76
23071047	1035.76
23071049	1035.76
23071050	1035.76
23071052	1035.76
23071053	1035.76
23072001	1035.76
23072003	1035.76
23072004	1035.76
23072005	1035.76
23072006	1035.76
23072007	1035.76
23072008	1035.76
23072009	1035.76
23072010	1035.76
23072012	1035.76
23072013	1035.76
23072014	1035.76
23072015	1035.76
23072016	1035.76
23072017	1035.76
23072018	1035.76
23072019	1035.77
23072020	1035.77
23072021	1035.77
23072022	1035.77
23072023	1035.77
23072024	1035.77
23072025	1035.77
23072027	1035.77
23072028	1035.77
23072029	1035.77
23072030	1035.8
23072031	1036.45
23072032	1036.76
23072033	1037.32
23072034	1037.46
23072035	1038.21
23072038	1038.84
23072039	1039.37
23072040	1039.9
23072041	1040.09
23072042	1040.56
23072043	1041.17
23072044	1041.73
23072046	1042.17
23072047	1042.17
23072048	1042.17
23072049	1042.17
23072050	1042.17
23072051	1042.17
23072053	1042.17
23072054	1042.17
23072055	1042.2
23072056	1042.23
23072057	1042.8
23072058	1043.42
23073001	1043.99
23073002	1044.6
23073003	1045.28
23073010	1046
23073011	1046.08
23073012	1046.11
23073013	1046.7
23073014	1047.12
23073015	1047.78
23073016	1048.38
23073017	1048.7
23073018	1049.29
23073019	1049.84
23073020	1050.32
23073021	1050.79
23073022	1050.95
23073023	1050.95
23073024	1050.95
23073025	1050.95
23073026	1050.95
23073028	1051.02
23073029	1051.11
23073030	1051.19
23073031	1051.37
23073033	1051.69
23073034	1052.36
23073035	1052.47
23073039	1052.7
23073040	1053.31
23073041	1053.69
23073042	1054.29
23073043	1054.9
23073044	1055.51
23073046	1056.03
23073047	1056.08
23073048	1056.15
23073049	1056.26
23073050	1056.44
23073051	1056.54
23073053	1056.91
23073054	1057.54
23073055	1057.58
23073056	1058.42
23073057	1058.86
23073058	1059.44
23073059	1059.95
23073060	1060.02
23073061	1060.07
23073062	1060.22
23073063	1060.22
23073064	1060.22
23073065	1060.22
23073066	1060.22
23073067	1060.22
23073070	1060.28
23073072	1060.93
23073074	1061.59
23073076	1062.24
23073077	1062.68
23073080	1062.82
23073081	1063.43
23073084	1064.11
23073085	1064.69
23073086	1065.26
23073087	1065.36
23073088	1065.57
23073089	1065.98
23073090	1066.63
23074004	1067.43
23074005	1067.49
23074006	1067.71
23074007	1068.24
23074008	1068.66
23074009	1069.09
23074010	1069.19
23074011	1069.19
23074012	1069.22
23074013	1069.25
23074014	1069.28
23074015	1069.71
23074016	1070.08
23074017	1070.69
23074018	1071.18
23074019	1071.65
23074020	1072.11
23074021	1072.14
23074022	1072.58
23074023	1072.99
23074024	1073.4
23074025	1073.92
23074026	1074.42
23074027	1074.84
23074028	1075.04
23074029	1075.1
23074030	1075.1
23074031	1075.1
23074032	1075.1
23074033	1075.1
23074034	1075.1
23074035	1075.1
23074036	1075.1
23074037	1075.1
23074038	1075.1
23074039	1075.1
23074040	1075.1
23074041	1075.1
23074042	1075.12
23074043	1075.76
23074044	1076.4
23074048	1076.94
23074049	1077.53
23074050	1078.15
23074051	1078.21
23074052	1078.21
23074053	1078.21
23074054	1078.21
23074055	1078.21
23074056	1078.21
23074057	1078.21
23074058	1078.21
23074060	1078.21
23074062	1078.21
23074063	1078.21
23074064	1078.21
23074065	1078.21
23074066	1078.21
23074067	1078.21
23074068	1078.21
23074069	1078.21
23075001	1078.21
23075002	1078.28
23075003	1078.73
23075004	1079.3
23075005	1079.85
23075006	1080.5
23075007	1080.91
23075008	1081.49
23075009	1081.97
23075010	1082.52
23075011	1082.87
23075014	1083.13
23075016	1083.28
23075017	1083.69
23075018	1084.28
23075019	1084.78
23075022	1084.97
23075023	1085.3
23075024	1085.56
23075025	1085.56
23075026	1085.56
23075027	1085.56
23075028	1085.56
23075029	1085.56
23075030	1085.56
23075031	1085.56
23076001	1085.56
23076002	1085.56
23076003	1085.56
23076004	1085.56
23076005	1085.56
23076006	1085.56
23076007	1085.56
23076008	1085.56
23076009	1085.56
23076010	1085.56
23076011	1085.56
23076012	1085.56
23076013	1085.56
23076014	1085.56
23076015	1085.56
23076016	1085.56
23076017	1085.56
23076018	1085.62
23076019	1085.69
23076020	1085.75
23076021	1085.82
23076022	1085.88
23076023	1085.96
23076024	1086.05
23076025	1086.19
23076026	1086.28
23076027	1086.83
23076028	1087.36
23076029	1087.84
23076030	1088.41
23076031	1089.01
23076032	1089.55
23076034	1090.22
23077001	1090.7
23077002	1091.13
23077003	1091.66
23077004	1092.19
23077005	1092.7
23077006	1093.22
23077007	1093.73
23077008	1093.81
23077009	1093.81
23077010	1093.83
23077011	1093.87
23077012	1093.87
23077013	1093.94
23077014	1093.94
23077015	1093.94
23077016	1093.96
23077017	1094.56
23077018	1094.67
23077019	1094.97
23077020	1094.97
23077021	1094.97
23077022	1094.97
23077023	1094.97
23077024	1094.97
23077025	1094.97
23077026	1094.97
23077027	1094.97
23077028	1094.97
23077029	1094.97
23077030	1094.97
23077031	1094.97
23077032	1094.97
23077033	1094.97
23077034	1094.97
23077035	1094.97
23077036	1094.97
23077037	1094.97
23077038	1094.97
23077039	1094.97
23077040	1094.97
23077041	1094.97
23077042	1094.97
23077043	1094.97
23077044	1094.97
23077045	1094.97
23077046	1094.97
23077047	1094.97
23077048	1094.97
23078001	1094.97
23078002	1094.99
23078003	1095.02
23078004	1095.62
23078005	1096.19
23078006	1096.74
23078007	1097.09
23078008	1097.62
23078009	1098.19
23078010	1098.73
23078011	1099.06
23078012	1099.63
23078013	1100.22
23078014	1100.77
23078015	1101.31
23078016	1101.84
23078017	1102.39
23078018	1102.9
23078019	1103.32
23078020	1103.44
23078021	1103.44
23078022	1103.46
23078028	1104.1
23078029	1104.66
23078030	1105.19
23078031	1105.95
23078032	1105.99
23078033	1106.63
23078034	1107.24
23078035	1107.36
23078036	1107.94
23078037	1108.36
23078038	1108.9
23078041	1109.28
23078044	1109.75
23078045	1110.33
23078046	1110.93
23078047	1111.15
23078048	1111.62
23078049	1112.15
23078050	1112.53
23078051	1112.53
23078052	1112.53
23078053	1112.53
23078054	1112.55
23078055	1112.6
23078056	1113.29
23078057	1113.92
23078058	1114.01
23078059	1114.15
23078060	1114.18
23078061	1114.87
23078062	1114.9
23078063	1115.43
23078064	1115.9
23078065	1116.2
23078066	1116.4
23078067	1116.79
23079001	1117.44
23079002	1117.73
23079003	1117.78
23079004	1118.38
23079005	1118.62
23079006	1119.24
23079008	1119.72
23079009	1119.83
23079010	1120.02
23079011	1120.59
23079012	1120.69
23079013	1120.93
23079014	1120.96
23079015	1121.04
23079016	1121.04
23079017	1121.04
23079018	1121.04
23079019	1121.04
23079020	1121.04
23079022	1121.04
23079023	1121.04
23079025	1121.04
23079026	1121.04
23079027	1121.07
23079028	1121.69
23079029	1121.93
23079030	1122.53
23079031	1123.11
23079032	1123.54
23079033	1124.16
23079034	1124.76
23079035	1124.97
23079036	1125
23079037	1125.58
23079038	1125.62
23079039	1126.18
23079040	1126.42
23079041	1126.87
23079042	1127.45
23079043	1127.63
23079044	1128.19
23079045	1128.47
23079046	1129.02
23079047	1129.56
23079048	1129.75
23079049	1129.99
23079050	1130.09
23079051	1130.09
23079052	1130.09
23079054	1130.09
23079055	1130.09
23079056	1130.09
23079057	1130.11
23079058	1130.25
23079059	1130.87
23079060	1131.5
23079061	1131.78
23079062	1132.42
23079063	1132.46
23079064	1132.54
23079065	1132.9
23079066	1133.43
23079067	1134.01
23079068	1134.21
23079069	1134.77
23079070	1134.94
23079071	1135.54
23079072	1135.87
23079073	1136.5
23080001	1137.08
23080002	1137.11
23080003	1137.11
23080006	1137.11
23080007	1137.11
23080008	1137.11
23080009	1137.11
23080010	1137.11
23080011	1137.11
23080012	1137.11
23080013	1137.12
23080014	1137.76
23080015	1138.35
23080016	1138.5
23080017	1139.07
23080019	1139.5
23080020	1139.66
23080021	1140.25
23080022	1140.49
23080023	1141.05
23080024	1141.61
23080025	1141.81
23080026	1142.31
23080029	1142.31
23080030	1142.31
23080031	1142.31
23080032	1142.31
23080033	1142.31
23080034	1142.31
23080035	1142.31
23080036	1142.31
23080037	1142.32
23080038	1143.01
23080039	1143.63
23080040	1144.25
23080041	1144.89
23080042	1145.53
23080043	1145.59
23080044	1146.11
23080045	1146.71
23080046	1147.34
23080047	1147.84
23080048	1148.41
23080053	1149.2
23080054	1149.74
23080055	1150.05
23080056	1150.42
23080057	1150.84
23080058	1151.01
23080059	1151.01
23080060	1151.04
23080061	1151.49
23080062	1152.1
23080063	1152.73
23080064	1153.43
23080065	1153.62
23080066	1154.24
23080067	1154.75
23080068	1154.93
23081001	1155.51
23081002	1156.1
23081003	1156.45
23081004	1156.5
23081005	1156.6
23081006	1156.92
23081007	1157.48
23081008	1157.95
23081009	1158.53
23081010	1159.09
23081011	1159.65
23081012	1160.41
23081013	1160.41
23081015	1160.45
23081016	1161.04
23081017	1161.62
23081018	1162.19
23081019	1162.79
23081020	1163.44
23081021	1164.02
23081022	1164.58
23081023	1165.13
23081024	1165.69
23081025	1165.99
23081026	1166.56
23081027	1166.93
23081028	1167.47
23081029	1168.01
23081030	1168.32
23081031	1168.84
23081034	1168.94
23081035	1169.05
23081036	1169.05
23081037	1169.05
23081038	1169.05
23081039	1169.05
23081040	1169.05
23081041	1169.1
23081042	1169.16
23081043	1169.22
23081044	1169.89
23081045	1170.51
23081046	1171.09
23081047	1171.6
23081048	1172.23
23081049	1172.54
23081050	1173.13
23081051	1173.72
23081052	1174.33
23081053	1174.89
23081054	1175.17
23081058	1176.07
23081059	1176.66
23081060	1176.75
23081061	1176.94
23081062	1177
23081063	1177.41
23081064	1177.95
23081065	1178.09
23081066	1178.23
23082001	1178.23
23082002	1178.34
23082003	1178.53
23082004	1179.14
23082005	1179.73
23082006	1180.25
23082009	1180.79
23082010	1181.38
23082011	1181.62
23082012	1182.17
23082013	1182.73
23082014	1183.19
23082015	1183.96
23082017	1184.57
23082018	1184.6
23082019	1184.74
23082020	1185.29
23082021	1185.82
23082022	1186.36
23082023	1186.88
23082024	1187.47
23082025	1187.47
23082026	1187.47
23082027	1187.47
23082029	1187.47
23082030	1187.47
23082031	1187.47
23082032	1187.47
23082033	1187.47
23082034	1187.47
23082035	1187.47
23082036	1187.47
23082037	1187.47
23082038	1187.47
23082039	1187.47
23082040	1187.47
23082042	1187.47
23082043	1187.6
23082044	1187.71
23082045	1188.49
23082046	1189.16
23083001	1189.38
23083002	1190.09
23083003	1190.11
23083004	1190.15
23083005	1190.24
23083006	1190.34
23083007	1190.36
23083008	1190.55
23083009	1191.16
23083011	1191.25
23083012	1191.88
23083013	1192.33
23083014	1192.62
23083015	1192.85
23083016	1193.64
23083017	1194.27
23083018	1194.87
23083019	1195.77
23083020	1195.83
23083021	1196.26
23083022	1196.89
23083023	1197.03
23083024	1197.03
23083025	1197.05
23083026	1197.68
23083027	1197.84
23083028	1198.19
23083029	1198.75
23083030	1199.41
23083034	1200.13
23083035	1200.71
23083036	1201.08
23083037	1201.58
23083038	1202.11
23083039	1202.7
23083040	1203.25
23083041	1203.8
23083042	1204.33
23083043	1204.86
23083044	1205.38
23083045	1205.6
23083046	1205.68
23083047	1205.68
23083048	1205.68
23083049	1205.68
23083051	1205.68
23083052	1205.68
23083053	1205.68
23083054	1205.68
23083055	1205.75
23083056	1206.53
23083057	1206.76
23083058	1207.38
23083059	1207.97
23083060	1208.33
23083061	1208.91
23083062	1209.53
23083063	1210.15
23083065	1210.83
23083066	1211.27
23083067	1211.46
23083068	1211.86
23083069	1212.29
23084001	1212.89
23084002	1213.46
23084003	1214.05
23084004	1214.59
23084005	1215.1
23084007	1215.1
23084011	1215.18
23084012	1215.68
23084013	1216.26
23084014	1216.87
23084015	1217.24
23084016	1217.7
23084017	1218.35
23084018	1218.5
23084019	1218.5
23084021	1218.5
23084022	1218.5
23084023	1218.5
23084024	1218.5
23084025	1218.5
23084026	1218.5
23084027	1218.5
23084028	1218.5
23084029	1218.5
23084030	1218.5
23084031	1218.5
23084032	1218.5
23084033	1218.5
23084034	1218.5
23084035	1218.5
23084036	1218.5
23084037	1218.5
23084038	1218.5
23084039	1218.5
23084040	1218.5
23084042	1218.5
23084043	1218.5
23084044	1218.5
23084045	1219.74
23084046	1219.81
23084047	1220.45
23084048	1220.62
23084049	1221.23
23085001	1221.9
23085002	1222.5
23085004	1222.79
23085005	1222.92
23085006	1222.97
23085007	1223.09
23085009	1223.27
23085010	1223.31
23085011	1223.44
23085012	1223.57
23085013	1224.13
23085014	1224.61
23085015	1225.03
23085016	1225.63
23085017	1226.2
23085018	1226.53
23085024	1226.82
23085025	1227.42
23085026	1227.61
23085028	1228.28
23085029	1228.83
23085030	1228.89
23085031	1229.23
23085032	1229.71
23085033	1230.22
23085034	1230.29
23085035	1230.82
23085036	1231.24
23085037	1231.73
23085038	1231.97
23085039	1232.27
23085040	1232.81
23085041	1233.27
23085042	1233.72
23085043	1233.92
23085044	1234.21
23085045	1234.66
23085047	1235.14
23085048	1235.58
23085049	1236.02
23085050	1236.08
23085051	1236.18
23085052	1236.18
23085053	1236.25
23085054	1236.31
23085055	1236.37
23085056	1236.94
23085057	1237.09
23085058	1237.34
23085059	1237.88
23085060	1238.42
23085061	1238.94
23085062	1239.45
23085063	1239.91
23085064	1240.39
23085065	1241.16
23085066	1241.39
23085067	1242.03
23086001	1242.1
23086003	1242.29
23086004	1242.93
23086005	1243.12
23086006	1243.66
23086007	1244.48
23086008	1245.02
23086009	1245.08
23086010	1245.61
23086011	1246.12
23086012	1246.64
23086013	1246.97
23086014	1247.33
23086015	1247.82
23086016	1247.89
23086017	1248.23
23086018	1248.23
23086019	1248.25
23086020	1248.86
23086021	1249.44
23086022	1250.01
23086023	1250.59
23086024	1250.73
23086025	1251.28
23086026	1251.92
23086027	1252.45
23086028	1252.95
23086029	1253.45
23086030	1253.95
23086031	1254.44
23086032	1254.85
23086033	1255
23086034	1255.08
23086035	1255.08
23086036	1255.08
23086037	1255.08
23086038	1255.08
23086039	1255.08
23086040	1255.12
23086041	1255.17
23086042	1255.21
23086043	1255.84
23086044	1256.52
23086045	1256.56
23086046	1257.14
23086047	1257.65
23086048	1258.3
23086049	1258.9
23086050	1259.01
23086051	1259.59
23086052	1260.18
23086053	1260.74
23086055	1261.02
23086056	1261.67
23086057	1261.71
23086058	1261.87
23087002	1262.7
23087007	1263.09
23087008	1263.68
23087009	1263.92
23087010	1263.96
23087011	1264.01
23087012	1264.03
23087013	1264.12
23087014	1264.12
23087015	1264.15
23087016	1264.22
23087017	1264.88
23087018	1265.11
23087019	1265.43
23087021	1265.76
23087022	1266.27
23087027	1266.53
23087028	1266.89
23087029	1267.18
23087033	1267.63
23087034	1268.25
23087035	1268.84
23087036	1269.45
23087037	1269.79
23087038	1269.87
23087039	1269.95
23087040	1269.95
23087041	1269.95
23087042	1269.95
23087043	1269.95
23087044	1269.95
23087045	1269.95
23087046	1269.95
23087048	1269.95
23087049	1269.95
23087050	1269.95
23087051	1269.95
23087052	1269.95
23087053	1269.95
23087054	1269.95
23087055	1269.95
23087056	1269.95
23087057	1269.95
23087058	1269.95
23087059	1269.95
23087060	1269.95
23087061	1269.95
23087062	1270.41
23087063	1270.46
23087064	1271.13
23087065	1271.32
23087069	1271.72
23087070	1272.36
23087072	1273.06
23087073	1273.66
23087074	1273.78
23087075	1274.35
23087076	1274.4
23087077	1274.51
23087078	1274.6
23087079	1275.14
23087080	1275.18
23087081	1275.36
23088001	1275.38
23088002	1275.38
23088003	1275.38
23088004	1275.38
23088005	1275.41
23088006	1275.48
23088007	1275.9
23088008	1276.27
23088009	1276.83
23088010	1277.38
23088012	1277.83
23088013	1278.03
23088014	1278.52
23088015	1278.64
23088016	1279.23
23088017	1279.76
23088018	1280.02
23088019	1280.12
23088020	1280.12
23088021	1280.16
23088022	1280.75
23088023	1281.08
23088024	1281.48
23088025	1282.03
23088026	1282.39
23088027	1282.98
23088028	1283.53
23088029	1284.09
23088030	1284.63
23088031	1285.15
23088032	1285.55
23088033	1285.84
23088034	1286.4
23088035	1286.94
23088036	1287.57
23088040	1288.28
23088041	1288.47
23088042	1289.19
23088043	1289.26
23088044	1289.46
23088045	1289.46
23088047	1289.46
23088048	1289.46
23088049	1289.46
23088050	1289.46
23088051	1289.46
23088052	1289.5
23088053	1289.58
23088054	1289.73
23088055	1290.01
23088056	1290.65
23088057	1290.86
23088058	1291.44
23088059	1291.89
23088063	1292.75
23088064	1293.36
23089001	1294.04
23089002	1294.71
23089003	1294.77
23089004	1295.21
23089005	1295.26
23089006	1295.36
23089007	1295.94
23089008	1296.16
23089009	1296.28
23089010	1296.34
23089011	1296.34
23089012	1296.34
23089013	1296.39
23089014	1297.02
23089015	1297.63
23089016	1298.2
23089017	1298.75
23089018	1299.1
23089019	1299.7
23089020	1300.23
23089021	1300.93
23089022	1301.54
23089023	1301.95
23089024	1302.07
23089026	1302.07
23089027	1302.07
23089028	1302.07
23089029	1302.07
23089030	1302.07
23089031	1302.07
23089032	1302.07
23089033	1302.07
23089034	1302.07
23089035	1302.07
23089036	1302.07
23089037	1302.07
23089039	1302.24
23089040	1302.78
23089043	1302.98
23089044	1303.18
23090001	1303.8
23090002	1304.51
23090003	1305.13
23090004	1305.74
23090005	1305.92
23090006	1306.55
23090007	1307.12
23090008	1307.88
23090009	1308.46
23090010	1309.05
23090011	1309.63
23090012	1310.19
23090013	1310.83
23090014	1311.37
23090015	1311.95
23090017	1312.51
23090018	1312.8
23090019	1312.84
23090020	1312.89
23090021	1312.89
23090022	1312.89
23090024	1312.89
23090025	1312.89
23090026	1312.89
23090027	1312.89
23090028	1312.89
23090029	1312.89
23090030	1312.89
23090031	1313.08
23090032	1313.78
23090033	1313.97
23091001	1314.34
23091002	1314.43
23091003	1314.48
23091004	1314.6
23091005	1314.66
23091006	1314.77
23091007	1314.91
23091008	1315.7
23091009	1315.74
23091010	1316.34
23091011	1316.38
23091012	1317.01
23091016	1317.5
23091017	1318.12
23091018	1318.16
23091019	1318.66
23091020	1319.24
23091021	1319.26
23091022	1319.58
23091023	1319.66
23091024	1319.66
23091025	1319.66
23091026	1319.66
23091030	1319.98
23091031	1320.7
23091032	1321.31
23091033	1321.65
23091034	1322.17
23091035	1322.83
23091036	1323.49
23091037	1323.65
23091038	1323.75
23091039	1324.07
23091040	1324.71
23091042	1325.39
23091043	1325.47
23091044	1325.53
23091045	1325.72
23091046	1326.36
23091049	1327.07
23091050	1327.1
23091051	1327.1
23091052	1327.1
23091053	1327.1
23091054	1327.1
23091055	1327.1
23091056	1327.1
23091057	1327.1
23091058	1327.1
23091059	1327.1
23091060	1327.1
23091061	1327.1
23091062	1327.1
23091063	1327.1
23091064	1327.1
23091065	1327.1
23091066	1327.1
23091067	1327.1
23091068	1327.1
23091069	1327.1
23091070	1327.1
23091071	1327.1
23091072	1327.1
23091073	1327.1
23091074	1327.14
23091079	1327.88
23091080	1328.07
23091081	1328.65
23091082	1329.22
23091083	1329.52
23092002	1330.24
23092003	1330.83
23092004	1331.4
23092005	1331.96
23092006	1332.52
23092007	1332.79
23092008	1333.37
23092009	1333.94
23092010	1334.47
23092011	1335.02
23092012	1335.56
23092013	1335.84
23092014	1335.92
23092015	1335.92
23092016	1335.97
23092017	1336.61
23092018	1337.22
23092019	1337.81
23092020	1338.4
23092021	1339.03
23092026	1339.38
23092027	1339.97
23092028	1340.57
23092029	1341.13
23092030	1341.77
23092031	1342.35
23092032	1342.93
23092033	1343.5
23092034	1343.67
23092035	1344.31
23092036	1344.81
23092037	1345.35
23092038	1345.55
23092039	1345.64
23092040	1345.64
23092041	1345.64
23092042	1345.67
23092043	1345.87
23092044	1346.5
23092045	1346.96
23092046	1347.54
23092047	1348.26
23092048	1348.86
23092049	1349.17
23092052	1350
23092053	1350.59
23092054	1350.85
23092055	1351.45
23092056	1352.03
23092057	1352.44
23092058	1352.62
23092059	1353.18
23093001	1354.34
23093002	1354.53
23093003	1354.59
23093004	1354.59
23093005	1354.59
23093006	1354.59
23093007	1354.62
23093008	1355.23
23093009	1355.79
23093010	1356.34
23093011	1356.88
23093012	1357.45
23093013	1358
23093014	1358.18
23093015	1358.74
23093016	1359.15
23093017	1359.68
23093018	1360.04
23093019	1360.59
23093020	1361.14
23093024	1361.89
23093025	1362.4
23093026	1362.66
23093027	1362.76
23093028	1362.98
23093029	1363.07
23093030	1363.07
23093031	1363.07
23093032	1363.07
23093033	1363.09
23093034	1363.16
23093035	1363.19
23093036	1363.81
23093037	1364.41
23093038	1364.59
23093039	1365.15
23093040	1365.51
23093041	1366.11
23093042	1366.64
23093043	1367.21
23093044	1367.72
23093045	1367.86
23093046	1367.86
23093047	1367.86
23093048	1367.86
23093049	1367.86
23093050	1367.9
23093051	1368.12
23093052	1368.37
23093053	1368.9
23093054	1369.06
23093055	1369.66
23093056	1370.13
23093057	1370.85
23093058	1371.48
23093059	1372.05
23093061	1373.05
23093062	1373.19
23093063	1373.41
23093064	1373.41
23093065	1373.44
23093066	1373.56
23093067	1374.16
23094001	1374.47
23094002	1374.98
23094003	1375.3
23094004	1375.36
23094007	1376.13
23094008	1376.65
23094009	1377.23
23094010	1377.78
23094011	1377.96
23094012	1378.24
23094013	1378.93
23094014	1379.49
23094015	1380.05
23094016	1380.59
23094017	1381.12
23094018	1381.41
23094019	1381.93
23094020	1382.18
23094021	1382.22
23094022	1382.27
23094023	1382.74
23094025	1383.02
23094026	1383.33
23094027	1383.41
23094028	1383.41
23094030	1383.41
23094033	1383.41
23094034	1383.44
23094035	1384.06
23094038	1384.66
23094039	1385.22
23094040	1385.82
23094041	1386.28
23094042	1386.3
23094043	1386.99
23094044	1387.56
23094045	1388.1
23094046	1388.65
23094047	1389.19
23094048	1389.27
23094049	1389.83
23094050	1390.46
23094051	1390.46
23094052	1390.46
23094053	1390.46
23094054	1390.46
23094055	1390.46
23094056	1390.46
23094057	1390.46
23094058	1390.46
23094059	1390.46
23094060	1390.46
23094062	1390.46
23094063	1390.46
23094064	1390.46
23095001	1390.46
